INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID,Year
2018663301,9/27/2018,9/27/2018,9/27/2018,2070 S HURON ST,3141568,1672612,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2018
2018640250,9/18/2018,9/18/2018,9/18/2018,2390 S BROADWAY ST,3144264,1670566,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale,2018
2019501090,8/8/2019,8/8/2019,8/9/2019,2211 S JASON ST,3140833,1671632,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte,2019
2019411554,7/2/2019,7/2/2019,7/2/2019,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2019
2019411507,7/2/2019,7/2/2019,7/2/2019,120 S KALAMATH ST,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2019
2019615926,9/26/2019,9/26/2019,9/26/2019,3814 WALNUT ST,3148592,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole,2019
2019615920,9/26/2019,9/26/2019,9/26/2019,4902 E SMITH RD,3160325,1707718,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2019590181,9/14/2019,9/14/2019,9/15/2019,3937 W COLFAX AVE,3129614,1694999,1,121,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",west-colfax,2019
2019433232,7/10/2019,7/10/2019,7/10/2019,970 S ONEIDA ST,3166714,1679991,3,322,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",washington-virginia-vale,2019
2019641206,10/6/2019,10/6/2019,10/6/2019,2895 W 8TH AVE,3134093,1690994,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley,2019
2019441065,7/14/2019,7/14/2019,7/14/2019,2211 S JASON ST,3140833,1671632,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte,2019
2019419895,7/5/2019,7/5/2019,7/5/2019,11080 E 47TH AVE,3179949,1710405,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2019
2019594719,9/17/2019,,9/17/2019,3835 N ELM ST,3160333,1705867,2,221,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",northeast-park-hill,2019
2019450150,7/18/2019,,7/18/2019,830 N WYANDOT ST,3136846,1691184,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",lincoln-park,2019
2019354872,6/6/2019,6/7/2019,6/7/2019,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill,2019
2019577320,9/10/2019,9/10/2019,9/10/2019,7870 W QUINCY AVE,3116932,1657685,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston,2019
2019320658,5/22/2019,5/23/2019,5/23/2019,3814 WALNUT ST,3148592,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole,2019
2019463718,7/24/2019,7/24/2019,7/24/2019,4750 N NOME ST,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2019
2019618306,9/26/2019,9/26/2019,9/27/2019,5201 W 48TH AVE,3125451,1710769,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",regis,2019
2019426070,7/8/2019,7/8/2019,7/8/2019,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2019426031,7/7/2019,7/7/2019,7/8/2019,2215 E MISSISSIPPI AVE,3151570,1679096,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park,2019
2019694573,10/31/2019,10/31/2019,10/31/2019,3700 BLOCK N PERRY ST,3129526,1705144,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",west-highland,2019
2019678431,10/6/2019,,10/23/2019,1301 S CHEROKEE ST,3143141,1677624,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland,2019
2019679496,10/23/2019,10/23/2019,10/23/2019,525 N BRYANT ST,3135355,1689083,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde,2019
2019466303,7/25/2019,7/25/2019,7/25/2019,120 S KALAMATH ST,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2019
2019466326,7/25/2019,7/25/2019,7/25/2019,4401 E 46TH AVE,3158434,1709764,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
201535540,1/18/2015,1/19/2015,1/19/2015,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2019300776,5/14/2019,5/14/2019,5/14/2019,6666 E STAPLETON S DR,3165464,1708753,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2019426145,7/8/2019,7/8/2019,7/8/2019,3801 N JASON ST,3140598,1705540,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside,2019
2019455256,7/25/2019,7/25/2019,7/25/2019,505 W 40TH AVE,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2019
2019631795,10/2/2019,10/2/2019,10/2/2019,1620 MARKET ST,3141254,1698471,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",union-station,2019
201512831,1/7/2015,1/7/2015,1/7/2015,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2019612256,9/13/2019,,9/24/2019,2119 LARIMER ST,3143046,1700065,6,612,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",five-points,2019
2018635099,9/15/2018,,9/16/2018,1601 CHESTNUT PL,3139627,1699486,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station,2018
2019310365,5/18/2019,,5/18/2019,688 N BRYANT ST,3135476,1690167,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley,2019
2019525167,8/18/2019,8/19/2019,8/19/2019,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2015263922,5/14/2015,5/14/2015,5/14/2015,1355 N SANTA FE DR,3140862,1693949,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park,2015
2019560874,9/3/2019,9/3/2019,9/3/2019,2601 W ALAMEDA AVE,3135546,1684354,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde,2019
2019560959,9/3/2019,9/3/2019,9/3/2019,3955 N ONEIDA ST,3166434,1706622,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2019559060,9/2/2019,9/2/2019,9/2/2019,3900 E 48TH AVE,3156937,1710799,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2019450150,7/18/2019,,7/18/2019,830 N WYANDOT ST,3136846,1691184,1,123,6299,OTHER ENVIRONMENT/ANIMAL VIOL,All Other Crimes,"NON-INDUSTRY",lincoln-park,2019
2019301475,5/14/2019,,5/14/2019,1736 N DOWNING ST,3148182,1696333,6,622,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",city-park-west,2019
2019678473,10/22/2019,,10/23/2019,1301 S CHEROKEE ST,3143141,1677624,3,313,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",overland,2019
2019425992,7/7/2019,7/7/2019,7/8/2019,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village,2019
2019578302,9/8/2019,9/8/2019,9/10/2019,4935 N YORK ST,3151887,1711462,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2018640260,9/18/2018,9/18/2018,9/18/2018,183 W ALAMEDA AVE,3142935,1684445,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2018
2018640229,9/18/2018,9/18/2018,9/18/2018,2020 S COLORADO BLVD,3157519,1672944,3,314,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university-hills,2018
2019447316,7/17/2019,7/17/2019,7/17/2019,1911 S BROADWAY ST,3144086,1673620,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2019
2019228022,4/12/2019,,4/12/2019,4620 N PEORIA ST,3183815,1709739,5,521,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",montbello,2019
2015266856,4/16/2015,4/20/2015,5/15/2015,4620 N PEORIA ST,3183815,1709739,5,521,2605,THEFT - UNAUTH USE OF FTD,All Other Crimes,"INDUSTRY",montbello,2015
2015262483,5/13/2015,,5/13/2015,2609 WALNUT ST,3144463,1701934,2,211,2508,FORGERY - POSSES FORGE DEVICE,All Other Crimes,"INDUSTRY",five-points,2015
2019379461,6/17/2019,6/17/2019,6/17/2019,260 N BROADWAY ST,3144270,1687727,3,311,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",speer,2019
2019525263,8/19/2019,,8/19/2019,5540 N BLACKHAWK WAY,3190365,1715277,5,521,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",montbello,2019
2019466326,7/25/2019,7/25/2019,7/25/2019,4401 E 46TH AVE,3158434,1709764,2,221,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,"INDUSTRY",northeast-park-hill,2019
2019597040,9/18/2019,9/18/2019,9/18/2019,4615 E COLFAX AVE,3159365,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill,2019
2019673824,10/21/2019,10/21/2019,10/21/2019,2120 S BIRCH ST,3158750,1672343,3,314,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",university-hills,2019
2019499545,8/7/2019,,8/8/2019,4935 N YORK ST,3151887,1711462,2,212,2399,THEFT - OTHER,Larceny,"INDUSTRY",elyria-swansea,2019
2019301706,5/14/2019,5/14/2019,5/14/2019,4837 N WASHINGTON ST,3146510,1711040,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2019
2019525739,8/18/2019,8/18/2019,8/19/2019,3857 N ELM ST,3160357,1706010,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2019436967,7/12/2019,,7/12/2019,445 N FEDERAL BLVD,3133474,1688828,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",barnum,2019
2019325732,5/24/2019,5/25/2019,5/25/2019,4655 E 46TH AVE,3159374,1709805,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2019694398,10/8/2019,10/8/2019,10/31/2019,4986 MORRISON RD,3126345,1679513,4,412,2399,THEFT - OTHER,Larceny,"INDUSTRY",westwood,2019
2019642075,10/3/2019,,10/7/2019,2121 S JASON ST,3140797,1672099,4,422,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",college-view-south-platte,2019
2019411591,7/2/2019,7/2/2019,7/2/2019,1178 S KALAMATH ST,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill,2019
2019526211,8/18/2019,8/19/2019,8/19/2019,1325 S INCA ST,3141200,1677551,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill,2019
2019582315,9/12/2019,9/12/2019,9/12/2019,82 S FEDERAL BLVD,3133690,1685664,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde,2019
2019513287,8/14/2019,8/14/2019,8/14/2019,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2019513337,8/14/2019,8/14/2019,8/14/2019,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village,2019
2019322896,5/24/2019,5/24/2019,5/24/2019,3814 WALNUT ST,3148592,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole,2019
2019560916,9/3/2019,,9/3/2019,4935 N YORK ST,3151887,1711462,2,212,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",elyria-swansea,2019
2019739780,11/20/2019,11/20/2019,11/21/2019,1130 PARK AVEW,3143939,1700198,6,611,1311,AGG ASLT - POLICE - WEAPON,Agg ASLT-Other,"NON-INDUSTRY",five-points,2019
2019225514,4/8/2019,,4/11/2019,701 W MISSISSIPPI AVE,3141832,1679130,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park,2019
2019560858,9/3/2019,9/3/2019,9/3/2019,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee,2019
2019579851,9/11/2019,9/11/2019,9/11/2019,399 S HARRISON ST,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",belcaro,2019
2019577396,9/9/2019,9/10/2019,9/10/2019,4550 S KIPLING ST,3110266,1656097,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston,2019
2019305412,5/16/2019,5/16/2019,5/16/2019,2042 S BANNOCK ST,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2019
2019252261,4/23/2019,4/23/2019,4/23/2019,4750 N NOME ST,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2019
2019254487,4/24/2019,4/24/2019,4/24/2019,5070 N OAKLAND ST,3182596,1713214,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2019
2015288724,5/26/2015,5/26/2015,5/26/2015,1250 5TH ST,3137727,1695300,1,123,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",auraria,2015
2015168873,3/28/2015,,3/28/2015,1617 W 12TH AVE,3138204,1693133,1,123,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",lincoln-park,2015
2015399366,7/15/2015,,7/15/2015,W 13TH AVE / N KNOX CT,3131553,1693515,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",west-colfax,2015
2016105080,2/18/2016,2/18/2016,2/18/2016,333 W ELLSWORTH AVE,3142601,1686463,3,311,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",baker,2016
2015274843,5/18/2015,5/19/2015,5/19/2015,1155 S CHEROKEE ST,3143076,1678660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2015
2015336116,6/17/2015,6/17/2015,6/17/2015,5140 N CLARKSON ST,3147033,1713064,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2015
2015286716,5/25/2015,5/25/2015,5/25/2015,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2015293058,5/27/2015,5/28/2015,5/28/2015,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2015
2015362608,6/28/2015,6/28/2015,6/29/2015,509 W 6TH AVE,3142269,1689629,1,123,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lincoln-park,2015
2015504394,9/1/2015,9/1/2015,9/1/2015,445 N FEDERAL BLVD,3133474,1688828,4,411,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",barnum,2015
2015136147,3/12/2015,3/12/2015,3/12/2015,2427 S ST PAUL ST,3154469,1670289,3,314,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university-park,2015
201519372,1/11/2015,1/11/2015,1/11/2015,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village,2015
2019305371,5/16/2019,5/16/2019,5/16/2019,4400 N GRAPE ST,3161828,1708842,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2015396027,7/14/2015,7/14/2015,7/14/2015,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2015
2015581791,10/6/2015,10/6/2015,10/6/2015,3435 S YOSEMITE ST,3173094,1663999,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden,2015
2015329213,6/13/2015,,6/13/2015,18TH ST / MARKET ST,3141748,1699098,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station,2015
201533690,1/18/2015,,1/18/2015,2690 N GRAPE ST,3161861,1700923,2,222,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",north-park-hill,2015
2019306927,5/16/2019,5/16/2019,5/16/2019,3460 W 32ND AVE,3131090,1702734,1,113,2399,THEFT - BICYCLE,Larceny,"INDUSTRY",west-highland,2019
2019226043,4/11/2019,,4/11/2019,1885 S QUEBEC WAY,3171366,1674454,3,322,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",indian-creek,2019
201511652,1/6/2015,1/6/2015,1/7/2015,501 W 40TH AVE,3142275,1706457,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2015
2015233175,4/29/2015,4/29/2015,4/29/2015,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill,2015
2015233198,4/29/2015,4/29/2015,4/29/2015,1197 S BANNOCK ST,3143410,1678439,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2015
2015117743,2/7/2015,,3/2/2015,155 N FEDERAL BLVD,3133487,1687235,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",barnum,2015
201517389,1/10/2015,1/10/2015,1/10/2015,5475 N PEORIA ST,3183035,1715020,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2015
2015282902,5/23/2015,5/23/2015,5/23/2015,1255 W VIRGINIA AVE,3139724,1683088,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park,2015
2015277642,5/20/2015,5/20/2015,5/20/2015,3690 N ELM ST,3160499,1705223,2,221,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",northeast-park-hill,2015
2015120690,3/4/2015,3/4/2015,3/4/2015,1191 S BANNOCK ST,3143412,1678505,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2015
2015358511,6/26/2015,6/27/2015,6/27/2015,5077 N COLORADO BLVD,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2016290985,5/10/2016,5/10/2016,5/10/2016,1350 S SHERIDAN BLVD,3125828,1677225,4,421,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",mar-lee,2016
2015353699,6/25/2015,6/25/2015,6/25/2015,1755 S BROADWAY ST,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2015
2015312715,6/6/2015,6/6/2015,6/6/2015,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair,2015
2015530490,9/13/2015,9/13/2015,9/13/2015,2209 W 32ND AVE,3136866,1702905,1,113,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",highland,2015
2015530593,9/13/2015,9/13/2015,9/13/2015,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee,2015
2015358720,6/27/2015,,6/27/2015,N BROADWAY ST / W COLFAX AVE,3144156,1694853,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center,2015
201517080,1/9/2015,1/9/2015,1/9/2015,2028 E COLFAX AVE,3151143,1694813,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cheesman-park,2015
2015130256,3/9/2015,3/9/2015,3/9/2015,1810 S BROADWAY ST,3144328,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park,2015
2015345582,6/21/2015,6/21/2015,6/21/2015,1241 N MARION ST,3148449,1693383,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",cheesman-park,2015
2015532767,9/14/2015,9/14/2015,9/14/2015,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2015
2015319396,6/9/2015,,6/9/2015,2205 19TH ST,3139791,1701939,6,612,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",union-station,2015
2015405306,7/15/2015,7/15/2015,7/18/2015,4335 N RACE ST,3150706,1708354,2,212,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2015288425,5/26/2015,5/26/2015,5/26/2015,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park,2015
2015486521,8/24/2015,8/24/2015,8/24/2015,1818 N MARION ST,3148508,1696776,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",city-park-west,2015
2015300275,5/30/2015,5/31/2015,5/31/2015,4902 E SMITH RD,3160325,1707718,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",northeast-park-hill,2015
2015155785,3/21/2015,,3/21/2015,3801 E 40TH AVE,3156781,1706981,2,212,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"NON-INDUSTRY",elyria-swansea,2015
2015185131,4/5/2015,,4/5/2015,E 19TH AVE / N OLIVE ST,3166761,1697242,2,223,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",south-park-hill,2015
2015338458,6/18/2015,6/18/2015,6/18/2015,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole,2015
2015404577,7/17/2015,7/18/2015,7/18/2015,1705 N FRANKLIN ST,3149375,1696184,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west,2015
2015265175,5/14/2015,5/14/2015,5/14/2015,219 N VALLEJO ST,3136853,1687732,4,411,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",valverde,2015
2015383256,7/7/2015,7/8/2015,7/8/2015,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale,2015
2015383404,7/8/2015,7/8/2015,7/8/2015,735 W BAYAUD AVE,3141360,1685867,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2015
201510609,1/5/2015,1/6/2015,1/6/2015,8100 E COLFAX AVE,3170515,1694946,2,223,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",east-colfax,2015
2015111534,2/26/2015,2/27/2015,2/27/2015,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park,2015
2015185154,4/5/2015,4/5/2015,4/5/2015,432 S BROADWAY ST,3144200,1683431,3,312,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",washington-park-west,2015
201535037,1/19/2015,1/19/2015,1/19/2015,3121 E COLFAX AVE,3154503,1695054,2,213,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park,2015
2015278044,5/21/2015,5/21/2015,5/21/2015,870 N NAVAJO ST,3139520,1691139,1,123,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",lincoln-park,2015
2015362349,6/28/2015,6/28/2015,6/29/2015,1133 W 8TH AVE,3139947,1690849,1,123,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",lincoln-park,2015
2015362349,6/28/2015,6/28/2015,6/29/2015,1133 W 8TH AVE,3139947,1690849,1,123,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",lincoln-park,2015
201552311,1/27/2015,1/27/2015,1/27/2015,1112 N BROADWAY ST,3144210,1692664,6,623,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",capitol-hill,2015
2015255876,5/10/2015,5/10/2015,5/10/2015,4802 N BRIGHTON BLVD,3150010,1710984,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2015171263,3/29/2015,3/29/2015,3/29/2015,120 S KALAMATH ST,3140718,1685493,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2015
2015351637,6/24/2015,6/24/2015,6/24/2015,1400 BLOCK N MARIPOSA ST,3139899,1694302,1,123,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",lincoln-park,2015
2015405145,7/18/2015,7/18/2015,7/18/2015,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park,2015
2015351217,6/24/2015,6/24/2015,6/24/2015,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2015
2015371496,7/3/2015,7/3/2015,7/3/2015,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2016175542,3/19/2016,3/19/2016,3/20/2016,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2016
2015750975,12/27/2015,12/27/2015,12/28/2015,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
2017327174,5/20/2017,,5/20/2017,830 N WYANDOT ST,3136846,1691184,1,123,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",lincoln-park,2017
